loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),deviceID(txt),label(N)
2026-01-15T14:10:30.019+02:00,1,1768479028.999751,32.06729523694489,34.76243142867668,6.899466,0.04690815,1.088187,-1,-1,3,3.140401350978746,-9999,1768479029.999265,-178.6601867675781,-398.8436889648438,-54.9774055480957,56.55692672729492,51.56573867797852,75.18869781494141,108173.00115175,-0.1650762804600984,0.4246620334479474,1.566394845284508,0.176168292760849,0.01898095570504665,0.1112173646688461,0.02310224995017052,0.03136241436004639,0.0005967617034912109,XArbitraryCorrectedZVertical,0.6996669265251437,0.09197204873261071,0.09106662906251828,0.7026480081651076,0.001815336756408215,-0.9999902844429016,-0.004014668520539999,-179.5387268066406,-401.93017578125,-55.19799423217773,-1,2,my_iOS_device,0
2026-01-15T14:10:30.119+02:00,2,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.099053,-169.7839050292969,-397.13623046875,-48.37814331054688,56.78288269042969,51.79169464111328,75.21369934082031,108173.10114575,-0.9235239633831219,1.167693340085745,1.56226810433803,0.07967235147953033,-0.1320279091596603,0.2822934985160828,0.01419392786920071,-0.05895048379898071,-0.02416819334030151,XArbitraryCorrectedZVertical,0.700326521612656,0.08871928043908532,0.08350485348378922,0.703348097994522,0.00783974677324295,-0.999963641166687,-0.003343304852023721,-168.9288635253906,-398.9830932617188,-47.00578308105469,-1,2,my_iOS_device,0
2026-01-15T14:10:30.214+02:00,3,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.19906,-137.055419921875,-393.9691772460938,-96.14542388916016,56.31155395507812,51.32036590576172,75.23869323730469,108173.20114075,-1.343989911705125,1.606367918023772,1.560153418542461,0.06439245492219925,0.1306410282850266,-0.1024272367358208,-0.05899465829133987,0.009770035743713379,0.01098918914794922,XArbitraryCorrectedZVertical,0.7006613616159157,0.09624431876151156,0.08875054952008518,0.7013801147556369,0.01063954085111618,-0.9999433755874634,0.0003786251181736588,-135.30517578125,-392.4703979492188,-95.18489074707031,-1,2,my_iOS_device,0
2026-01-15T14:10:30.319+02:00,4,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.298919,-137.6249389648438,-392.2393188476562,-97.56885528564453,55.29230880737305,50.30112075805664,75.26369476318359,108173.30113475,-1.187354257775359,1.469020064940757,1.563111890507527,-0.03127060085535049,0.2380399107933044,-0.04382376745343208,-0.02759446203708649,-0.002486169338226318,0.0008577704429626465,XArbitraryCorrectedZVertical,0.6994476143012817,0.1018937153369311,0.09661458363309063,0.700754150173069,0.007651207968592644,-0.9999704957008362,-0.0007814112468622625,-138.075439453125,-391.9945678710938,-98.00646209716797,-1,2,my_iOS_device,0
2026-01-15T14:10:30.419+02:00,5,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.399442,-139.2315673828125,-397.0466918945312,-92.24663543701172,54.70712280273438,49.71593475341797,75.28868865966797,108173.40112975,-2.25071308271195,2.52769524188331,1.552200160726128,0.2988267242908478,-0.2508238255977631,-0.2187759578227997,-0.01734892651438713,0.01294964551925659,0.09557986259460449,XArbitraryCorrectedZVertical,0.705105921286999,0.1021037550696586,0.09311816570556786,0.6955066167427085,0.01071133464574814,-0.9998270869255066,0.0151990745216608,-137.3379516601562,-400.0614013671875,-85.92453765869141,-1,2,my_iOS_device,0
2026-01-15T14:10:30.516+02:00,6,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.501,-86.228759765625,-422.8732299804688,-36.64211273193359,54.74858093261719,49.75739288330078,75.31369018554688,108173.50112375,-2.169978593189669,2.458107886448916,1.542668805342785,0.1331826746463776,0.119921937584877,0.1034396961331367,0.0004905145615339279,-0.001768767833709717,-0.007721187546849251,XArbitraryCorrectedZVertical,0.7064410724754153,0.1088281367844552,0.09418569014896476,0.6929837315206137,0.01775897666811943,-0.9996044635772705,0.02180510386824608,-86.59967041015625,-424.8107299804688,-35.01615905761719,-1,2,my_iOS_device,0
2026-01-15T14:10:30.613+02:00,7,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.602189,-93.175048828125,-422.9947509765625,-48.03115463256836,53.07844543457031,48.08725738525391,75.33869171142578,108173.60111775,-2.1818937721603,2.499040776399617,1.562196378169471,-0.03226806223392487,0.05590377002954483,0.0396432988345623,0.01649770326912403,0.01857870817184448,-0.02937769889831543,XArbitraryCorrectedZVertical,0.7003449826928101,0.1138421822625184,0.1094741753113509,0.6961122637611185,0.005154499784111977,-0.9999630451202393,0.006886274553835392,-106.5372924804688,-440.6947021484375,-21.10670280456543,-1,2,my_iOS_device,0
2026-01-15T14:10:30.713+02:00,8,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.703184,-106.4345092773438,-435.5845336914062,-31.86590003967285,52.21216583251953,47.22097778320312,75.36368560791016,108173.7011125417,0.3368896660722002,-0.002087876277591943,1.560481983628235,-0.1652122884988785,0.2754668295383453,0.1217775791883469,-0.1016325280070305,0.001899957656860352,-0.03837203979492188,XArbitraryCorrectedZVertical,0.6936170660705999,0.1172007554778194,0.1184315237387154,0.7008090826199557,-2.154419416910969e-05,-0.9999468326568604,-0.01031869743019342,-106.8514404296875,-434.948974609375,-33.89091873168945,-1,2,my_iOS_device,0
2026-01-15T14:10:30.814+02:00,9,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.798885,-108.7408447265625,-427.8194580078125,-41.50373840332031,51.82122802734375,46.83003997802734,75.38868713378906,108173.8011065417,-0.6113026571946989,0.9496243213013951,1.55924611560412,0.02701023407280445,0.1145058795809746,0.1000725701451302,0.02751956135034561,-0.01897233724594116,-0.002845942974090576,XArbitraryCorrectedZVertical,0.6941007238216119,0.1219161896591667,0.1161702704041522,0.6999036236873993,0.009391427971422672,-0.9999333024024963,-0.006721255835145712,-108.7408447265625,-427.8194580078125,-41.50373840332031,-1,2,my_iOS_device,0
2026-01-15T14:10:30.914+02:00,10,1768479029.999759,32.06729287764185,34.76243494269089,6.956263,0.007172992,0.8440121,-1,-1,3,3.126172366920282,-9999,1768479030.90388,-112.8576049804688,-424.7150268554688,-48.40808486938477,51.78849411010742,46.79730606079102,75.41368103027344,108173.9011005417,-0.739117088369745,1.077014946893122,1.563090473842993,0.02277809008955956,0.0319378674030304,0.03649080172181129,0.002572090830653906,-0.02810591459274292,-0.007617771625518799,XArbitraryCorrectedZVertical,0.6953549010641672,0.1210469289939669,0.1167442546657613,0.6987131618436881,0.00679678563028574,-0.9999703168869019,-0.003658405039459467,-113.4075927734375,-424.4493408203125,-48.46421051025391,-1,2,my_iOS_device,0
