loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),deviceID(txt),label(N)
2026-01-15T14:06:43.608+02:00,11,1768478803.000351,32.06763947234855,34.76256955492133,6.699205,0.0391482,1.326404,197.4723116310613,180,3.811306989658655,4.468859597402696,-9999,1768478803.603045,80.07366943359375,-436.9556274414062,178.3920288085938,327.1397094726562,322.1485290527344,40.44142150878906,107946.5972429167,2.888455319638806,-3.017489797148286,1.486355571578893,0.0004972117021679878,0.1009648144245148,-0.004253661260008812,0.01443833950906992,0.0249248743057251,0.01255739480257034,XArbitraryCorrectedZVertical,0.73432416843342,-0.05114484917640084,-0.03995208659141758,0.6756895340271529,-0.01044051349163055,-0.9964370131492615,0.08369556069374084,80.37030029296875,-436.3499145507812,178.4438629150391,-1,2,my_iOS_device,0
2026-01-15T14:06:43.708+02:00,12,1768478803.000351,32.06763947234855,34.76256955492133,6.699205,0.0391482,1.326404,197.4723116310613,180,3.811306989658655,4.468859597402696,-9999,1768478803.703158,82.366943359375,-432.15185546875,178.2286987304688,326.7951049804688,321.8039245605469,40.4664192199707,107946.6972379167,2.883367253279157,-3.006858855070567,1.489036365539792,-0.06818556785583496,0.1124050915241241,0.00902270432561636,-0.01589995995163918,0.01098734140396118,0.06062423437833786,XArbitraryCorrectedZVertical,0.7335131876892704,-0.04923854407605145,-0.03795509051529047,0.6768261468927677,-0.01097074896097183,-0.996659517288208,0.08093205839395523,82.465576171875,-431.385986328125,178.6718292236328,-1,2,my_iOS_device,0
2026-01-15T14:06:43.808+02:00,13,1768478803.000351,32.06763947234855,34.76256955492133,6.699205,0.0391482,1.326404,197.4723116310613,180,3.811306989658655,4.468859597402696,-9999,1768478803.803333,82.55877685546875,-429.4036865234375,180.1159210205078,326.44482421875,321.4536437988281,40.49141693115234,107946.7972319167,2.908198087709112,-3.027213367603214,1.48773672793047,-0.02058855816721916,0.05504052340984344,0.008810969069600105,0.01725093834102154,-0.004546165466308594,0.004383787512779236,XArbitraryCorrectedZVertical,0.7341620338887226,-0.04709656958378829,-0.03693791351617341,0.6763311028830655,-0.009468922391533852,-0.9965525269508362,0.08242395520210266,83.08428955078125,-428.8995971679688,179.7513427734375,-1,2,my_iOS_device,0
2026-01-15T14:06:43.903+02:00,14,1768478803.000351,32.06763947234855,34.76256955492133,6.699205,0.0391482,1.326404,197.4723116310613,180,3.811306989658655,4.468859597402696,-9999,1768478803.897117,85.3377685546875,-426.1297607421875,178.9746856689453,326.0499572753906,321.0587768554688,40.513916015625,107946.8959769167,2.936436876618802,-3.048068829396277,1.487668449826036,-0.09705016016960144,0.04622772336006165,-0.07797908037900925,0.06131286174058914,-0.01694208383560181,0.03163158893585205,XArbitraryCorrectedZVertical,0.7344515914655807,-0.04378515062838078,-0.03504168206333767,0.6763401891365116,-0.007754475809633732,-0.9965468645095825,0.08267255872488022,85.3377685546875,-426.1297607421875,178.9746856689453,-1,2,my_iOS_device,0
2026-01-15T14:06:44.002+02:00,15,1768478803.000351,32.06763947234855,34.76256955492133,6.699205,0.0391482,1.326404,197.4723116310613,180,3.811306989658655,4.468859597402696,-9999,1768478803.997061,98.01409912109375,-447.916015625,150.101318359375,325.862548828125,320.8713684082031,40.53891372680664,107946.9959709167,2.890500258621926,-2.99995751937752,1.490972849234038,-0.0676475465297699,-0.001901685493066907,-0.06146524846553802,-0.01799434050917625,0.02119904756546021,0.004185564815998077,XArbitraryCorrectedZVertical,0.7331594833437842,-0.04415409194134148,-0.03314397054158367,0.6778122197443923,-0.01125673390924931,-0.9968158006668091,0.07894482463598251,98.01409912109375,-447.916015625,150.101318359375,-1,2,my_iOS_device,0
2026-01-15T14:06:44.115+02:00,16,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.114629,98.09185791015625,-442.6709594726562,150.6500244140625,325.3664245605469,320.375244140625,40.56391525268555,107947.0947149167,2.918020865644938,-3.018181521951557,1.491631645288507,-0.06720679253339767,0.110499419271946,0.182636633515358,0.02653523162007332,-0.01764321327209473,0.00968170166015625,XArbitraryCorrectedZVertical,0.7332298427359869,-0.04020020724365776,-0.03053925467120482,0.6781043855973696,-0.009735288098454475,-0.9968681335449219,0.07848411798477173,98.09185791015625,-442.6709594726562,150.6500244140625,-1,2,my_iOS_device,0
2026-01-15T14:06:44.202+02:00,17,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.19975,97.18292236328125,-446.5782470703125,152.5860900878906,325.3110046386719,320.31982421875,40.58641052246094,107947.1947089167,2.885040076074402,-2.985334085487601,1.493640609342664,0.05486498028039932,-0.01408731937408447,0.008891195990145206,-0.005917844362556934,-0.001434087753295898,-0.01106476783752441,XArbitraryCorrectedZVertical,0.7323867919289114,-0.04100766818863723,-0.02982870785872783,0.6789981560190649,-0.01199595909565687,-0.9970249533653259,0.07614408433437347,97.21954345703125,-446.0574340820312,152.6576385498047,-1,2,my_iOS_device,0
2026-01-15T14:06:44.311+02:00,18,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.29765,97.08160400390625,-444.7940063476562,153.9084167480469,325.0657043457031,320.0745239257812,40.61141204833984,107947.2947039167,2.903793902815493,-2.998662466266087,1.492439955555436,-0.02906244248151779,0.05084170773625374,0.01809720322489738,0.01200515776872635,-0.006776511669158936,0.00702107697725296,XArbitraryCorrectedZVertical,0.7329667171919039,-0.03874381061050668,-0.02826207015187679,0.6785722502651211,-0.01115063577890396,-0.9969317317008972,0.07748258113861084,97.00604248046875,-445.0751953125,153.8882598876953,-1,2,my_iOS_device,0
2026-01-15T14:06:44.732+02:00,19,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.719291,109.700439453125,-445.27880859375,145.3601226806641,324.2547607421875,319.2635803222656,40.71640396118164,107947.3946979167,2.908192323853312,-3.001472938694714,1.491808896059572,0.02010506764054298,0.02266396023333073,-0.0222180001437664,-0.01414106879383326,-0.009572684764862061,0.01634658128023148,XArbitraryCorrectedZVertical,0.7332220480567051,-0.0381263381017506,-0.02775796217101614,0.6783521432409645,-0.01102066691964865,-0.9968821406364441,0.0781363770365715,95.65093994140625,-447.8009643554688,154.2555541992188,-1,2,my_iOS_device,0
2026-01-15T14:06:44.733+02:00,20,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.719291,109.700439453125,-445.27880859375,145.3601226806641,324.2547607421875,319.2635803222656,40.71640396118164,107947.4946919167,2.915539778599061,-2.999981988460255,1.492923870979967,0.02696048468351364,-0.001779598882421851,-0.0446631945669651,0.0270171333104372,-7.051229476928711e-05,-0.03884041309356689,XArbitraryCorrectedZVertical,0.733003640522103,-0.03485519440013642,-0.02479167460861061,0.6788787803626147,-0.01098012831062078,-0.99696946144104,0.07701843976974487,107.521728515625,-448.3041381835938,149.3626708984375,-1,2,my_iOS_device,0
2026-01-15T14:06:44.733+02:00,21,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.719291,109.700439453125,-445.27880859375,145.3601226806641,324.2547607421875,319.2635803222656,40.71640396118164,107947.5946866667,2.92348111456211,-3.008548996448046,1.491094602434721,0.01226990297436714,0.02001905627548695,-0.003701764158904552,0.01097377017140388,0.008544027805328369,0.004228949546813965,XArbitraryCorrectedZVertical,0.7336456102575731,-0.03496425432232379,-0.02512211218575486,0.6781671782772117,-0.01056176517158747,-0.9968255162239075,0.0789167582988739,108.9971923828125,-446.0879516601562,146.6726684570312,-1,2,my_iOS_device,0
2026-01-15T14:06:44.734+02:00,22,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.719291,109.700439453125,-445.27880859375,145.3601226806641,324.2547607421875,319.2635803222656,40.71640396118164,107947.6959306667,2.940172332026059,-3.022152555978876,1.490593296277972,-0.05205520614981651,0.06386057287454605,0.01175055373460054,0.006235960870981216,-0.01661205291748047,0.0138326957821846,XArbitraryCorrectedZVertical,0.7339310627616618,-0.03348189294641713,-0.02442435001044015,0.6779587104183001,-0.009547103196382523,-0.9967854619026184,0.07955168187618256,109.7840576171875,-444.7887573242188,145.1074981689453,-1,2,my_iOS_device,0
2026-01-15T14:06:44.804+02:00,23,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.798204,109.51025390625,-446.0282592773438,144.1381072998047,324.0852661132812,319.0940856933594,40.73640441894531,107947.7959256667,2.935207870169958,-3.01346692848499,1.492556270744092,-0.03040039166808128,0.02898583933711052,0.011534433811903,0.01783031225204468,0.01898962259292603,-0.01598275452852249,XArbitraryCorrectedZVertical,0.73329478972295,-0.03224463707627022,-0.02303654789082367,0.6787551279261123,-0.00998726487159729,-0.9969407916069031,0.07752192765474319,109.51025390625,-446.0282592773438,144.1381072998047,-1,2,my_iOS_device,0
2026-01-15T14:06:44.904+02:00,24,1768478804.000357,32.06764000363439,34.76257064659399,6.770047,0.006041935,1.296547,197.4723120308692,180,3.88453174817544,4.525195222121261,-9999,1768478804.898125,89.48223876953125,-435.562255859375,139.7795715332031,324.1419067382812,319.1507263183594,40.76140213012695,107947.8959206667,2.945568846062287,-3.02417679865015,1.491224405648454,-0.01164863724261522,0.08802015334367752,-0.02857301011681557,-0.02762934938073158,0.02332484722137451,0.02040600776672363,XArbitraryCorrectedZVertical,0.7337836366470309,-0.03215307907678643,-0.02337305069752161,0.6782195349932156,-0.009312168695032597,-0.9968358278274536,0.07894448935985565,89.48223876953125,-435.562255859375,139.7795715332031,-1,2,my_iOS_device,0
